cohort_month,region,country,advertiser_segment,campaign_objective,cohort_size,retained_day_7,retained_day_30,retained_day_90
2025-11-01,Asia Pacific,Japan,Mid-Market,Conversions,19,12,11,7
2025-11-01,Asia Pacific,Japan,Mid-Market,Traffic,24,16,7,5
2025-11-01,Asia Pacific,Japan,Mid-Market,Lead Generation,22,14,11,7
2025-11-01,Asia Pacific,Japan,Mid-Market,App Installs,17,10,7,4
2025-11-01,Asia Pacific,Japan,Mid-Market,Catalog Sales,24,14,12,7
2025-11-01,Asia Pacific,Japan,Enterprise,Conversions,36,27,28,18
2025-11-01,Asia Pacific,Japan,Enterprise,Traffic,35,26,12,7
2025-11-01,Asia Pacific,Japan,Enterprise,Lead Generation,31,22,18,11
2025-11-01,Asia Pacific,Japan,Enterprise,App Installs,41,30,20,13
2025-11-01,Asia Pacific,Japan,Enterprise,Catalog Sales,42,33,31,20
2025-11-01,Asia Pacific,Japan,Agency,Conversions,23,17,16,9
2025-11-01,Asia Pacific,Japan,Agency,Traffic,28,18,9,6
2025-11-01,Asia Pacific,Japan,Agency,Lead Generation,31,21,17,11
2025-11-01,Asia Pacific,Japan,Agency,App Installs,23,17,10,7
2025-11-01,Asia Pacific,Japan,Agency,Catalog Sales,26,17,16,9
2025-11-01,Asia Pacific,South Korea,SMB,Conversions,12,6,5,3
2025-11-01,Asia Pacific,South Korea,SMB,Traffic,12,6,2,1
2025-11-01,Asia Pacific,South Korea,SMB,Lead Generation,13,6,5,3
2025-11-01,Asia Pacific,South Korea,SMB,App Installs,12,6,4,2
2025-11-01,Asia Pacific,South Korea,SMB,Catalog Sales,12,6,5,3
2025-11-01,Asia Pacific,South Korea,Mid-Market,Conversions,15,9,9,5
2025-11-01,Asia Pacific,South Korea,Mid-Market,Traffic,15,9,4,2
2025-11-01,Asia Pacific,South Korea,Mid-Market,Lead Generation,20,12,9,6
2025-11-01,Asia Pacific,South Korea,Mid-Market,App Installs,22,15,9,6
2025-11-01,Asia Pacific,South Korea,Mid-Market,Catalog Sales,18,10,9,6
2025-11-01,Asia Pacific,South Korea,Enterprise,Conversions,39,30,27,18
2025-11-01,Asia Pacific,South Korea,Enterprise,Traffic,36,27,11,7
2025-11-01,Asia Pacific,South Korea,Enterprise,Lead Generation,28,21,16,10
2025-11-01,Asia Pacific,South Korea,Enterprise,App Installs,37,28,17,10
2025-11-01,Asia Pacific,South Korea,Enterprise,Catalog Sales,39,29,26,17
2025-11-01,Asia Pacific,South Korea,Agency,Conversions,21,14,14,8
2025-11-01,Asia Pacific,South Korea,Agency,Traffic,24,16,7,4
2025-11-01,Asia Pacific,South Korea,Agency,Lead Generation,30,20,18,10
2025-11-01,Asia Pacific,South Korea,Agency,App Installs,19,13,8,5
2025-11-01,Asia Pacific,South Korea,Agency,Catalog Sales,28,20,18,11
2025-11-01,Asia Pacific,Australia,SMB,Conversions,12,6,6,4
2025-11-01,Asia Pacific,Australia,SMB,Traffic,12,6,3,1
2025-11-01,Asia Pacific,Australia,SMB,Lead Generation,12,6,6,3
2025-11-01,Asia Pacific,Australia,SMB,App Installs,12,7,4,3
2025-11-01,Asia Pacific,Australia,SMB,Catalog Sales,12,6,5,3
2025-11-01,Asia Pacific,Australia,Mid-Market,Conversions,15,10,9,6
2025-11-01,Asia Pacific,Australia,Mid-Market,Traffic,16,11,4,2
2025-11-01,Asia Pacific,Australia,Mid-Market,Lead Generation,14,9,7,4
2025-11-01,Asia Pacific,Australia,Mid-Market,App Installs,19,12,8,5
2025-11-01,Asia Pacific,Australia,Mid-Market,Catalog Sales,18,12,11,6
2025-11-01,Asia Pacific,Australia,Enterprise,Conversions,30,22,21,12
2025-11-01,Asia Pacific,Australia,Enterprise,Traffic,26,21,11,7
2025-11-01,Asia Pacific,Australia,Enterprise,Lead Generation,29,22,17,10
2025-11-01,Asia Pacific,Australia,Enterprise,App Installs,28,22,13,8
2025-11-01,Asia Pacific,Australia,Enterprise,Catalog Sales,23,17,14,9
2025-11-01,Asia Pacific,Australia,Agency,Conversions,16,12,11,7
2025-11-01,Asia Pacific,Australia,Agency,Traffic,24,16,7,4
2025-11-01,Asia Pacific,Australia,Agency,Lead Generation,20,14,12,7
2025-11-01,Asia Pacific,Australia,Agency,App Installs,19,13,8,5
2025-11-01,Asia Pacific,Australia,Agency,Catalog Sales,23,17,14,9
2025-11-01,Asia Pacific,Indonesia,SMB,Conversions,17,8,8,5
2025-11-01,Asia Pacific,Indonesia,SMB,Traffic,16,8,3,2
2025-11-01,Asia Pacific,Indonesia,SMB,Lead Generation,16,7,6,3
2025-11-01,Asia Pacific,Indonesia,SMB,App Installs,13,6,3,2
2025-11-01,Asia Pacific,Indonesia,SMB,Catalog Sales,12,6,5,3
2025-11-01,Asia Pacific,Indonesia,Mid-Market,Conversions,20,12,11,6
2025-11-01,Asia Pacific,Indonesia,Mid-Market,Traffic,25,15,6,4
2025-11-01,Asia Pacific,Indonesia,Mid-Market,Lead Generation,17,10,8,5
2025-11-01,Asia Pacific,Indonesia,Mid-Market,App Installs,28,15,9,6
2025-11-01,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,26,15,13,8
2025-11-01,Asia Pacific,Indonesia,Enterprise,Conversions,34,23,23,14
2025-11-01,Asia Pacific,Indonesia,Enterprise,Traffic,44,30,13,8
2025-11-01,Asia Pacific,Indonesia,Enterprise,Lead Generation,48,33,28,17
2025-11-01,Asia Pacific,Indonesia,Enterprise,App Installs,32,23,15,8
2025-11-01,Asia Pacific,Indonesia,Enterprise,Catalog Sales,46,33,27,17
2025-11-01,Asia Pacific,Indonesia,Agency,Conversions,35,20,19,11
2025-11-01,Asia Pacific,Indonesia,Agency,Traffic,29,19,9,5
2025-11-01,Asia Pacific,Indonesia,Agency,Lead Generation,35,21,17,10
2025-11-01,Asia Pacific,Indonesia,Agency,App Installs,36,23,14,8
2025-11-01,Asia Pacific,Indonesia,Agency,Catalog Sales,25,15,13,7
2025-12-01,North America,United States,SMB,Conversions,16,9,9,5
2025-12-01,North America,United States,SMB,Traffic,17,9,4,2
2025-12-01,North America,United States,SMB,Lead Generation,14,8,6,3
2025-12-01,North America,United States,SMB,App Installs,23,13,8,5
2025-12-01,North America,United States,SMB,Catalog Sales,23,12,10,6
2025-12-01,North America,United States,Mid-Market,Conversions,35,23,23,15
2025-12-01,North America,United States,Mid-Market,Traffic,32,21,10,6
2025-12-01,North America,United States,Mid-Market,Lead Generation,38,27,22,14
2025-12-01,North America,United States,Mid-Market,App Installs,36,25,16,10
2025-12-01,North America,United States,Mid-Market,Catalog Sales,28,19,16,10
2025-12-01,North America,United States,Enterprise,Conversions,58,49,45,29
2025-12-01,North America,United States,Enterprise,Traffic,63,55,25,16
2025-12-01,North America,United States,Enterprise,Lead Generation,52,41,35,23
2025-12-01,North America,United States,Enterprise,App Installs,68,55,37,22
2025-12-01,North America,United States,Enterprise,Catalog Sales,62,53,44,29
2025-12-01,North America,United States,Agency,Conversions,42,31,28,18
2025-12-01,North America,United States,Agency,Traffic,36,27,13,8
2025-12-01,North America,United States,Agency,Lead Generation,54,39,33,20
2025-12-01,North America,United States,Agency,App Installs,36,26,17,9
2025-12-01,North America,United States,Agency,Catalog Sales,42,30,28,16
2025-12-01,North America,Canada,SMB,Conversions,12,6,6,3
2025-12-01,North America,Canada,SMB,Traffic,12,6,3,1
2025-12-01,North America,Canada,SMB,Lead Generation,12,7,5,3
2025-12-01,North America,Canada,SMB,App Installs,12,7,4,2
2025-12-01,North America,Canada,SMB,Catalog Sales,12,6,6,3
2025-12-01,North America,Canada,Mid-Market,Conversions,17,11,11,7
2025-12-01,North America,Canada,Mid-Market,Traffic,16,10,4,2
2025-12-01,North America,Canada,Mid-Market,Lead Generation,14,8,7,4
2025-12-01,North America,Canada,Mid-Market,App Installs,17,10,6,3
2025-12-01,North America,Canada,Mid-Market,Catalog Sales,18,11,9,5
2025-12-01,North America,Canada,Enterprise,Conversions,26,21,21,13
2025-12-01,North America,Canada,Enterprise,Traffic,29,22,9,5
2025-12-01,North America,Canada,Enterprise,Lead Generation,24,19,17,11
2025-12-01,North America,Canada,Enterprise,App Installs,31,23,15,10
2025-12-01,North America,Canada,Enterprise,Catalog Sales,25,18,15,9
2025-12-01,North America,Canada,Agency,Conversions,22,14,13,9
2025-12-01,North America,Canada,Agency,Traffic,21,14,7,4
2025-12-01,North America,Canada,Agency,Lead Generation,25,17,14,9
2025-12-01,North America,Canada,Agency,App Installs,18,12,7,4
2025-12-01,North America,Canada,Agency,Catalog Sales,22,17,14,9
2025-12-01,Europe,United Kingdom,SMB,Conversions,16,9,9,6
2025-12-01,Europe,United Kingdom,SMB,Traffic,12,6,3,1
2025-12-01,Europe,United Kingdom,SMB,Lead Generation,12,7,6,3
2025-12-01,Europe,United Kingdom,SMB,App Installs,14,7,5,3
2025-12-01,Europe,United Kingdom,SMB,Catalog Sales,15,8,7,4
2025-12-01,Europe,United Kingdom,Mid-Market,Conversions,22,14,13,8
2025-12-01,Europe,United Kingdom,Mid-Market,Traffic,25,17,8,5
2025-12-01,Europe,United Kingdom,Mid-Market,Lead Generation,21,14,11,7
2025-12-01,Europe,United Kingdom,Mid-Market,App Installs,26,16,10,6
2025-12-01,Europe,United Kingdom,Mid-Market,Catalog Sales,17,11,9,5
2025-12-01,Europe,United Kingdom,Enterprise,Conversions,33,28,28,17
2025-12-01,Europe,United Kingdom,Enterprise,Traffic,44,33,15,9
2025-12-01,Europe,United Kingdom,Enterprise,Lead Generation,37,27,22,13
2025-12-01,Europe,United Kingdom,Enterprise,App Installs,43,34,23,14
2025-12-01,Europe,United Kingdom,Enterprise,Catalog Sales,41,31,28,18
2025-12-01,Europe,United Kingdom,Agency,Conversions,30,23,22,13
2025-12-01,Europe,United Kingdom,Agency,Traffic,22,16,7,4
2025-12-01,Europe,United Kingdom,Agency,Lead Generation,24,18,14,9
2025-12-01,Europe,United Kingdom,Agency,App Installs,28,21,12,8
2025-12-01,Europe,United Kingdom,Agency,Catalog Sales,28,20,16,10
2025-12-01,Europe,Germany,SMB,Conversions,14,6,6,3
2025-12-01,Europe,Germany,SMB,Traffic,12,6,2,1
2025-12-01,Europe,Germany,SMB,Lead Generation,12,6,4,2
2025-12-01,Europe,Germany,SMB,App Installs,12,6,3,2
2025-12-01,Europe,Germany,SMB,Catalog Sales,14,7,6,3
2025-12-01,Europe,Germany,Mid-Market,Conversions,24,14,14,9
2025-12-01,Europe,Germany,Mid-Market,Traffic,24,16,8,5
2025-12-01,Europe,Germany,Mid-Market,Lead Generation,15,9,7,4
2025-12-01,Europe,Germany,Mid-Market,App Installs,15,10,6,4
2025-12-01,Europe,Germany,Mid-Market,Catalog Sales,20,13,11,6
2025-12-01,Europe,Germany,Enterprise,Conversions,39,28,25,16
2025-12-01,Europe,Germany,Enterprise,Traffic,35,28,14,9
2025-12-01,Europe,Germany,Enterprise,Lead Generation,41,29,23,14
2025-12-01,Europe,Germany,Enterprise,App Installs,36,27,16,9
2025-12-01,Europe,Germany,Enterprise,Catalog Sales,39,30,26,15
2025-12-01,Europe,Germany,Agency,Conversions,28,18,18,11
2025-12-01,Europe,Germany,Agency,Traffic,28,19,9,5
2025-12-01,Europe,Germany,Agency,Lead Generation,24,17,13,8
2025-12-01,Europe,Germany,Agency,App Installs,27,19,11,7
2025-12-01,Europe,Germany,Agency,Catalog Sales,29,20,17,10
2025-12-01,Europe,France,SMB,Conversions,12,6,6,3
2025-12-01,Europe,France,SMB,Traffic,12,6,3,2
2025-12-01,Europe,France,SMB,Lead Generation,13,6,6,3
2025-12-01,Europe,France,SMB,App Installs,12,6,4,2
2025-12-01,Europe,France,SMB,Catalog Sales,12,5,5,3
2025-12-01,Europe,France,Mid-Market,Conversions,16,9,9,6
2025-12-01,Europe,France,Mid-Market,Traffic,14,8,3,2
2025-12-01,Europe,France,Mid-Market,Lead Generation,14,8,7,4
2025-12-01,Europe,France,Mid-Market,App Installs,17,10,7,4
2025-12-01,Europe,France,Mid-Market,Catalog Sales,20,13,10,6
2025-12-01,Europe,France,Enterprise,Conversions,26,18,19,11
2025-12-01,Europe,France,Enterprise,Traffic,37,27,13,8
2025-12-01,Europe,France,Enterprise,Lead Generation,25,18,14,9
2025-12-01,Europe,France,Enterprise,App Installs,27,19,12,8
2025-12-01,Europe,France,Enterprise,Catalog Sales,37,26,21,12
2025-12-01,Europe,France,Agency,Conversions,30,19,18,12
2025-12-01,Europe,France,Agency,Traffic,24,17,8,5
2025-12-01,Europe,France,Agency,Lead Generation,25,16,14,9
2025-12-01,Europe,France,Agency,App Installs,18,11,7,4
2025-12-01,Europe,France,Agency,Catalog Sales,23,14,12,7
2025-12-01,Middle East & Africa,United Arab Emirates,SMB,Conversions,12,6,6,3
2025-12-01,Middle East & Africa,United Arab Emirates,SMB,Traffic,12,6,3,1
2025-12-01,Middle East & Africa,United Arab Emirates,SMB,Lead Generation,12,6,5,3
2025-12-01,Middle East & Africa,United Arab Emirates,SMB,App Installs,12,6,3,2
2025-12-01,Middle East & Africa,United Arab Emirates,SMB,Catalog Sales,12,6,6,4
2025-12-01,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,18,12,11,7
2025-12-01,Middle East & Africa,United Arab Emirates,Mid-Market,Traffic,19,12,6,4
2025-12-01,Middle East & Africa,United Arab Emirates,Mid-Market,Lead Generation,12,8,6,4
2025-12-01,Middle East & Africa,United Arab Emirates,Mid-Market,App Installs,16,10,6,4
2025-12-01,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,13,8,7,4
2025-12-01,Middle East & Africa,United Arab Emirates,Enterprise,Conversions,25,19,20,12
2025-12-01,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,27,22,11,7
2025-12-01,Middle East & Africa,United Arab Emirates,Enterprise,Lead Generation,25,20,18,11
2025-12-01,Middle East & Africa,United Arab Emirates,Enterprise,App Installs,26,19,12,8
2025-12-01,Middle East & Africa,United Arab Emirates,Enterprise,Catalog Sales,23,17,14,8
2025-12-01,Middle East & Africa,United Arab Emirates,Agency,Conversions,26,19,19,11
2025-12-01,Middle East & Africa,United Arab Emirates,Agency,Traffic,20,14,7,4
2025-12-01,Middle East & Africa,United Arab Emirates,Agency,Lead Generation,17,12,9,5
2025-12-01,Middle East & Africa,United Arab Emirates,Agency,App Installs,19,14,9,6
2025-12-01,Middle East & Africa,United Arab Emirates,Agency,Catalog Sales,18,13,11,6
2025-12-01,Middle East & Africa,Saudi Arabia,SMB,Conversions,12,6,5,3
2025-12-01,Middle East & Africa,Saudi Arabia,SMB,Traffic,12,5,2,1
2025-12-01,Middle East & Africa,Saudi Arabia,SMB,Lead Generation,13,6,5,3
2025-12-01,Middle East & Africa,Saudi Arabia,SMB,App Installs,12,6,4,2
2025-12-01,Middle East & Africa,Saudi Arabia,SMB,Catalog Sales,12,6,5,3
2025-12-01,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,16,10,9,6
2025-12-01,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,18,12,5,3
2025-12-01,Middle East & Africa,Saudi Arabia,Mid-Market,Lead Generation,15,8,7,4
2025-12-01,Middle East & Africa,Saudi Arabia,Mid-Market,App Installs,13,7,4,2
2025-12-01,Middle East & Africa,Saudi Arabia,Mid-Market,Catalog Sales,14,8,6,3
2025-12-01,Middle East & Africa,Saudi Arabia,Enterprise,Conversions,34,23,22,14
2025-12-01,Middle East & Africa,Saudi Arabia,Enterprise,Traffic,27,19,10,6
2025-12-01,Middle East & Africa,Saudi Arabia,Enterprise,Lead Generation,31,21,19,12
2025-12-01,Middle East & Africa,Saudi Arabia,Enterprise,App Installs,31,21,13,8
2025-12-01,Middle East & Africa,Saudi Arabia,Enterprise,Catalog Sales,36,25,21,12
2025-12-01,Middle East & Africa,Saudi Arabia,Agency,Conversions,23,17,16,10
2025-12-01,Middle East & Africa,Saudi Arabia,Agency,Traffic,22,14,6,3
2025-12-01,Middle East & Africa,Saudi Arabia,Agency,Lead Generation,28,19,15,10
2025-12-01,Middle East & Africa,Saudi Arabia,Agency,App Installs,29,19,11,6
2025-12-01,Middle East & Africa,Saudi Arabia,Agency,Catalog Sales,19,12,10,6
2025-12-01,Middle East & Africa,South Africa,SMB,Conversions,12,5,4,3
2025-12-01,Middle East & Africa,South Africa,SMB,Traffic,12,5,2,1
2025-12-01,Middle East & Africa,South Africa,SMB,Lead Generation,12,5,4,2
2025-12-01,Middle East & Africa,South Africa,SMB,App Installs,12,5,3,1
2025-12-01,Middle East & Africa,South Africa,SMB,Catalog Sales,12,5,4,3
2025-12-01,Middle East & Africa,South Africa,Mid-Market,Conversions,12,6,6,4
2025-12-01,Middle East & Africa,South Africa,Mid-Market,Traffic,12,7,3,2
2025-12-01,Middle East & Africa,South Africa,Mid-Market,Lead Generation,16,9,7,4
2025-12-01,Middle East & Africa,South Africa,Mid-Market,App Installs,16,9,6,4
2025-12-01,Middle East & Africa,South Africa,Mid-Market,Catalog Sales,12,6,6,3
2025-12-01,Middle East & Africa,South Africa,Enterprise,Conversions,21,13,13,7
2025-12-01,Middle East & Africa,South Africa,Enterprise,Traffic,19,12,5,3
2025-12-01,Middle East & Africa,South Africa,Enterprise,Lead Generation,23,14,11,7
2025-12-01,Middle East & Africa,South Africa,Enterprise,App Installs,20,13,8,5
2025-12-01,Middle East & Africa,South Africa,Enterprise,Catalog Sales,22,15,13,8
2025-12-01,Middle East & Africa,South Africa,Agency,Conversions,19,11,11,7
2025-12-01,Middle East & Africa,South Africa,Agency,Traffic,17,11,5,3
2025-12-01,Middle East & Africa,South Africa,Agency,Lead Generation,18,11,9,5
2025-12-01,Middle East & Africa,South Africa,Agency,App Installs,16,9,5,3
2025-12-01,Middle East & Africa,South Africa,Agency,Catalog Sales,18,12,11,6
2025-12-01,Asia Pacific,Japan,SMB,Conversions,14,7,7,4
2025-12-01,Asia Pacific,Japan,SMB,Traffic,15,8,3,2
2025-12-01,Asia Pacific,Japan,SMB,Lead Generation,13,6,5,3
2025-12-01,Asia Pacific,Japan,SMB,App Installs,12,6,4,2
2025-12-01,Asia Pacific,Japan,SMB,Catalog Sales,13,6,6,4
2025-12-01,Asia Pacific,Japan,Mid-Market,Conversions,21,12,12,7
2025-12-01,Asia Pacific,Japan,Mid-Market,Traffic,15,10,5,3
2025-12-01,Asia Pacific,Japan,Mid-Market,Lead Generation,18,12,9,6
2025-12-01,Asia Pacific,Japan,Mid-Market,App Installs,17,11,7,5
2025-12-01,Asia Pacific,Japan,Mid-Market,Catalog Sales,25,17,13,9
2025-12-01,Asia Pacific,Japan,Enterprise,Conversions,35,26,25,15
2025-12-01,Asia Pacific,Japan,Enterprise,Traffic,40,30,13,7
2025-12-01,Asia Pacific,Japan,Enterprise,Lead Generation,27,20,16,10
2025-12-01,Asia Pacific,Japan,Enterprise,App Installs,41,29,19,12
2025-12-01,Asia Pacific,Japan,Enterprise,Catalog Sales,42,32,29,17
2025-12-01,Asia Pacific,Japan,Agency,Conversions,34,23,22,13
2025-12-01,Asia Pacific,Japan,Agency,Traffic,22,14,6,4
2025-12-01,Asia Pacific,Japan,Agency,Lead Generation,21,14,11,7
2025-12-01,Asia Pacific,Japan,Agency,App Installs,31,21,14,9
2025-12-01,Asia Pacific,Japan,Agency,Catalog Sales,25,19,17,11
2025-12-01,Asia Pacific,South Korea,SMB,Conversions,13,6,6,4
2025-12-01,Asia Pacific,South Korea,SMB,Traffic,12,6,2,1
2025-12-01,Asia Pacific,South Korea,SMB,Lead Generation,12,6,5,2
2025-12-01,Asia Pacific,South Korea,SMB,App Installs,12,6,4,2
2025-12-01,Asia Pacific,South Korea,SMB,Catalog Sales,12,6,5,3
2025-12-01,Asia Pacific,South Korea,Mid-Market,Conversions,21,12,12,8
2025-12-01,Asia Pacific,South Korea,Mid-Market,Traffic,16,10,4,2
2025-12-01,Asia Pacific,South Korea,Mid-Market,Lead Generation,19,11,9,6
2025-12-01,Asia Pacific,South Korea,Mid-Market,App Installs,16,9,5,3
2025-12-01,Asia Pacific,South Korea,Mid-Market,Catalog Sales,22,15,14,8
2025-12-01,Asia Pacific,South Korea,Enterprise,Conversions,36,27,24,15
2025-12-01,Asia Pacific,South Korea,Enterprise,Traffic,36,25,12,7
2025-12-01,Asia Pacific,South Korea,Enterprise,Lead Generation,28,22,19,11
2025-12-01,Asia Pacific,South Korea,Enterprise,App Installs,33,23,15,9
2025-12-01,Asia Pacific,South Korea,Enterprise,Catalog Sales,38,29,25,16
2025-12-01,Asia Pacific,South Korea,Agency,Conversions,21,14,12,8
2025-12-01,Asia Pacific,South Korea,Agency,Traffic,18,12,5,3
2025-12-01,Asia Pacific,South Korea,Agency,Lead Generation,24,17,15,9
2025-12-01,Asia Pacific,South Korea,Agency,App Installs,20,14,9,6
2025-12-01,Asia Pacific,South Korea,Agency,Catalog Sales,21,15,14,8
2025-12-01,Asia Pacific,Australia,SMB,Conversions,12,6,5,3
2025-12-01,Asia Pacific,Australia,SMB,Traffic,12,6,3,1
2025-12-01,Asia Pacific,Australia,SMB,Lead Generation,12,6,6,3
2025-12-01,Asia Pacific,Australia,SMB,App Installs,12,6,4,2
2025-12-01,Asia Pacific,Australia,SMB,Catalog Sales,12,6,5,3
2025-12-01,Asia Pacific,Australia,Mid-Market,Conversions,13,9,8,5
2025-12-01,Asia Pacific,Australia,Mid-Market,Traffic,15,9,4,2
2025-12-01,Asia Pacific,Australia,Mid-Market,Lead Generation,19,12,10,6
2025-12-01,Asia Pacific,Australia,Mid-Market,App Installs,18,12,7,4
2025-12-01,Asia Pacific,Australia,Mid-Market,Catalog Sales,15,10,8,5
2025-12-01,Asia Pacific,Australia,Enterprise,Conversions,32,24,21,13
2025-12-01,Asia Pacific,Australia,Enterprise,Traffic,34,27,12,7
2025-12-01,Asia Pacific,Australia,Enterprise,Lead Generation,32,25,21,14
2025-12-01,Asia Pacific,Australia,Enterprise,App Installs,32,23,14,8
2025-12-01,Asia Pacific,Australia,Enterprise,Catalog Sales,26,22,18,11
2025-12-01,Asia Pacific,Australia,Agency,Conversions,20,15,13,8
2025-12-01,Asia Pacific,Australia,Agency,Traffic,21,14,7,4
2025-12-01,Asia Pacific,Australia,Agency,Lead Generation,20,14,12,8
2025-12-01,Asia Pacific,Australia,Agency,App Installs,24,18,11,7
